player_name,salary,season,salary_mill,year
Mario Hezonja,1977011,2020-21,1.98,2020
Cameron Payne,1977011,2020-21,1.98,2020
Udoka Azubuike,1977000,2020-21,1.98,2020
Jaden McDaniels,1964760,2020-21,1.96,2020
Malachi Flynn,1950600,2020-21,1.95,2020
Desmond Bane,1936440,2020-21,1.94,2020
Jontay Porter,1900000,2020-21,1.9,2020
Jahlil Okafor,1882867,2020-21,1.88,2020
JaKarr Sampson,1882867,2020-21,1.88,2020
Raul Neto,1882867,2020-21,1.88,2020
Larry Sanders,1865546,2020-21,1.87,2020
Timothe Luwawu,1824003,2020-21,1.82,2020
David Nwaba,1824003,2020-21,1.82,2020
Marquese Chriss,1824003,2020-21,1.82,2020
Georges Niang,1783557,2020-21,1.78,2020
Rodions Kurucs,1780152,2020-21,1.78,2020
PJ Dozier,1762796,2020-21,1.76,2020
Damion Lee,1762796,2020-21,1.76,2020
Alfonzo McKinnie,1762796,2020-21,1.76,2020
Furkan Korkmaz,1762796,2020-21,1.76,2020
Semi Ojeleye,1752950,2020-21,1.75,2020
Abdel Nader,1752950,2020-21,1.75,2020
Thon Maker,1737145,2020-21,1.74,2020
Willy Hernangomez,1737145,2020-21,1.74,2020
Frank Kaminsky,1737145,2020-21,1.74,2020
DeAndre Bembry,1737145,2020-21,1.74,2020
Monte Morris,1723707,2020-21,1.72,2020
Kevin Porter,1717981,2020-21,1.72,2020
Brandon Goodwin,1701593,2020-21,1.7,2020
Thanasis Antetokounmpo,1701593,2020-21,1.7,2020
Shake Milton,1701593,2020-21,1.7,2020
Ignas Brazdeikis,1686315,2020-21,1.69,2020
Sterling Brown,1678854,2020-21,1.68,2020
Wesley Iwundu,1678854,2020-21,1.68,2020
Dwayne Bacon,1678854,2020-21,1.68,2020
Torrey Craig,1678854,2020-21,1.68,2020
Bruce Brown,1663861,2020-21,1.66,2020
Devonte Graham,1663861,2020-21,1.66,2020
Jalen Brunson,1663861,2020-21,1.66,2020
Hamidou Diallo,1663861,2020-21,1.66,2020
Duncan Robinson,1663861,2020-21,1.66,2020
Kendrick Nunn,1663861,2020-21,1.66,2020
Jarred Vanderbilt,1663861,2020-21,1.66,2020
Mitchell Robinson,1663861,2020-21,1.66,2020
Sviatoslav Mykhailiuk,1663861,2020-21,1.66,2020
Gary Trent Jr,1663861,2020-21,1.66,2020
Isaac Bonga,1663861,2020-21,1.66,2020
Isaiah Hartenstein,1620564,2020-21,1.62,2020
Wenyen Gabriel,1620564,2020-21,1.62,2020
Josh Gray,1620564,2020-21,1.62,2020
Harry Giles,1620564,2020-21,1.62,2020
Drew Eubanks,1620564,2020-21,1.62,2020
Bruno Fernando,1517981,2020-21,1.52,2020
Carsen Edwards,1517981,2020-21,1.52,2020
Nicolas Claxton,1517981,2020-21,1.52,2020
Cody Martin,1517981,2020-21,1.52,2020
Caleb Martin,1517981,2020-21,1.52,2020
Jalen McDaniels,1517981,2020-21,1.52,2020
Javonte Green,1517981,2020-21,1.52,2020
Dean Wade,1517981,2020-21,1.52,2020
Vlatko Cancar,1517981,2020-21,1.52,2020
Eric Paschall,1517981,2020-21,1.52,2020
Alen Smailagic,1517981,2020-21,1.52,2020
Mychal Mulder,1517981,2020-21,1.52,2020
Chris Clemons,1517981,2020-21,1.52,2020
Jalen Lecque,1517981,2020-21,1.52,2020
Terance Mann,1517981,2020-21,1.52,2020
Talen Horton-Tucker,1517981,2020-21,1.52,2020
KZ Okpala,1517981,2020-21,1.52,2020
Naz Reid,1517981,2020-21,1.52,2020
Jaylen Nowell,1517981,2020-21,1.52,2020
Luguentz Dort,1517981,2020-21,1.52,2020
Isaiah Roby,1517981,2020-21,1.52,2020
Admiral Schofield,1517981,2020-21,1.52,2020
Justin James,1517981,2020-21,1.52,2020
Terence Davis,1517981,2020-21,1.52,2020
Chris Silva,1517981,2020-21,1.52,2020
Miye Oni,1517981,2020-21,1.52,2020
Juwan Morgan,1517981,2020-21,1.52,2020
Matt Thomas,1517981,2020-21,1.52,2020
Daniel Gafford,1517981,2020-21,1.52,2020
Robert Woodard,1500000,2020-21,1.5,2020
Damian Jones,1487284,2020-21,1.49,2020
JR Smith,1456667,2020-21,1.46,2020
Jae'Sean Tate,1445697,2020-21,1.45,2020
DaQuan Jeffries,1445697,2020-21,1.45,2020
Kelan Martin,1445697,2020-21,1.45,2020
Zylan Cheatham,1445697,2020-21,1.45,2020
Paul Watson,1445697,2020-21,1.45,2020
Vernon Carey,1350000,2020-21,1.35,2020
Xavier Tillman,1300000,2020-21,1.3,2020
Tyrell Terry,1289846,2020-21,1.29,2020
Oshae Brissett,1255493,2020-21,1.26,2020
Moses Brown,1250000,2020-21,1.25,2020
Sindarius Thornwell,1235889,2020-21,1.24,2020
Ersan Ilyasova,1194542,2020-21,1.19,2020
Glenn Robinson III,1165322,2020-21,1.17,2020
Zhaire Smith,1068200,2020-21,1.07,2020
Khyri Thomas,1061283,2020-21,1.06,2020
Guerschon Yabusele,1039080,2020-21,1.04,2020
Norvel Pelle,1014905,2020-21,1.01,2020
Nick Richards,1000000,2020-21,1.0,2020
Lamar Stevens,1000000,2020-21,1.0,2020
Jahmi'us Ramsey,1000000,2020-21,1.0,2020
Kyle Singler,999200,2020-21,1.0,2020
Juan Toscano-Anderson,943963,2020-21,0.94,2020
Shaquille Harrison,915048,2020-21,0.92,2020
Chimezie Metu,910895,2020-21,0.91,2020
Deividas Sirvydis,898310,2020-21,0.9,2020
KJ Martin,898310,2020-21,0.9,2020
Daniel Oturu,898310,2020-21,0.9,2020
Jordan Nwora,898310,2020-21,0.9,2020
Sam Merrill,898310,2020-21,0.9,2020
Isaiah Joe,898310,2020-21,0.9,2020
CJ Elleby,898310,2020-21,0.9,2020
Tre Jones,898310,2020-21,0.9,2020
Elijah Hughes,898310,2020-21,0.9,2020
Anthony Gill,898310,2020-21,0.9,2020
Iman Shumpert,803044,2020-21,0.8,2020
Theo Pinson,802182,2020-21,0.8,2020
Yuta Watanabe,737996,2020-21,0.74,2020
Tremont Waters,712278,2020-21,0.71,2020
Frank Jackson,699115,2020-21,0.7,2020
Rayjon Tucker,693755,2020-21,0.69,2020
Tyler Cook,693141,2020-21,0.69,2020
Garrison Mathews,688052,2020-21,0.69,2020
Cole Aldrich,685340,2020-21,0.69,2020
Shaun Livingston,666666,2020-21,0.67,2020
Gabe Vincent,660750,2020-21,0.66,2020
Tacko Fall,653924,2020-21,0.65,2020
Max Strus,647098,2020-21,0.65,2020
Alize Johnson,621587,2020-21,0.62,2020
Anthony Tolliver,614838,2020-21,0.61,2020
Paul Reed,609128,2020-21,0.61,2020
Tim Frazier,597463,2020-21,0.6,2020
Jordan Bell,592368,2020-21,0.59,2020
Amir Coffey,578842,2020-21,0.58,2020
Naji Marshall,538391,2020-21,0.54,2020
Kyle Guy,537888,2020-21,0.54,2020
Markus Howard,535294,2020-21,0.54,2020
Skylar Mays,532218,2020-21,0.53,2020
Mamadi Diakite,529341,2020-21,0.53,2020
Nathan Knight,522989,2020-21,0.52,2020
Jared Harper,520487,2020-21,0.52,2020
Saben Lee,516836,2020-21,0.52,2020
Jarrell Brantley,510586,2020-21,0.51,2020
Jordan McLaughlin,503760,2020-21,0.5,2020
Rondae Hollis-Jefferson,502957,2020-21,0.5,2020
Reggie Perry,489148,2020-21,0.49,2020
Cassius Stanley,470690,2020-21,0.47,2020
Trent Forrest,470690,2020-21,0.47,2020
Dakari Johnson,459414,2020-21,0.46,2020
Chris Chiozza,449115,2020-21,0.45,2020
Grant Riller,449115,2020-21,0.45,2020
Nate Darling,449115,2020-21,0.45,2020
Devon Dotson,449115,2020-21,0.45,2020
Adam Mokoka,449115,2020-21,0.45,2020
Marques Bolden,449115,2020-21,0.45,2020
Tyler Bey,449115,2020-21,0.45,2020
Nate Hinton,449115,2020-21,0.45,2020
Nico Mannion,449115,2020-21,0.45,2020
Jay Scrubb,449115,2020-21,0.45,2020
Kostas Antetokounmpo,449115,2020-21,0.45,2020
Devontae Cacok,449115,2020-21,0.45,2020
Killian Tillie,449115,2020-21,0.45,2020
Sean McDermott,449115,2020-21,0.45,2020
Jaylen Adams,449115,2020-21,0.45,2020
Josh Hall,449115,2020-21,0.45,2020
Ty-Shon Alexander,449115,2020-21,0.45,2020
Keljin Blevins,449115,2020-21,0.45,2020
Quinndary Weatherspoon,449115,2020-21,0.45,2020
Keita Bates-Diop,449115,2020-21,0.45,2020
Jalen Harris,449115,2020-21,0.45,2020
